index,reward
1248,-14.919131480333439
1249,-12.70847416456034
1250,-14.450392195269435
1251,-11.788480885868067
1252,-11.779213143597572
1253,-13.13847668532855
1254,-13.690439898202131
1255,-12.812715479504673
1256,-11.197043185260911
1257,-9.779881495096259
1258,-11.670890446740124
1259,-14.089646226418301
1260,-10.458729043394621
1261,-12.674510416831941
1262,-12.016605778542841
1263,-11.891561634787644
1264,-13.698982819178507
1265,-12.489143054871013
1266,-15.68852501248124
1267,-13.284594240531067
1268,-12.883013211937822
1269,-12.48568465026099
1270,-9.634149213850513
1271,-11.905663100861075
1272,-11.961281121265545
1273,-10.212908026959338
1274,-13.834411454492182
1275,-10.957974262405365
1276,-13.321539621227672
1277,-12.281243561578911
1278,-10.878243857269792
1279,-11.74123325351144
1280,-14.099391877749746
1281,-10.79056076900971
1282,-12.215757966781371
1283,-13.851110073561092
1284,-13.879190141205854
1285,-13.38167561234969
1286,-10.718553327364644
1287,-12.97647907911662
1288,-13.781586002196272
1289,-11.195231827916482
1290,-13.418945389015525
1291,-10.77265375228423
1292,-13.52291906853444
1293,-11.911560244114835
1294,-11.429341366749025
1295,-12.613560845708392
1296,-11.467580207525355
1297,-11.539472748120085
1298,-12.126799294501343
1299,-13.347759647194515
1300,-12.319606029570414
1301,-12.89732660649773
1302,-12.438345132636442
1303,-13.202963505469576
1304,-13.850646226650865
1305,-13.43105548868284
1306,-9.192959799584917
1307,-15.902257061154609
1308,-13.031224560882912
1309,-11.452609442864015
1310,-11.843360180890704
1311,-10.463102621082573
1312,-12.464062339777653
1313,-12.255805554807864
1314,-11.7182964281331
1315,-12.688983159435658
1316,-13.995684707921516
1317,-9.01832051893364
1318,-13.440090906119902
1319,-12.914828352582584
1320,-11.864144833571597
1321,-14.75104901504315
1322,-11.28590629841593
1323,-9.454378570392162
1324,-12.533183980919755
1325,-13.766239823760534
1326,-13.385274369425716
1327,-12.893491515998097
1328,-11.838538834779937
1329,-12.887562545291786
1330,-13.990810820290383
1331,-10.999255514194635
1332,-12.494827751176373
1333,-14.902570610773886
1334,-12.588421112446808
1335,-12.555749375791967
1336,-11.437821404915304
1337,-10.439837615261766
1338,-11.408446575029867
1339,-13.0272951286476
1340,-14.54766969728285
1341,-12.30064714753635
1342,-11.54273850005939
1343,-11.41211367601542
1344,-13.130770100639397
1345,-12.127827203884818
1346,-12.89597001198483
1347,-11.51243957260771
1348,-14.78783516361223
1349,-12.433274403521947
1350,-9.94929889856037
1351,-12.880519193592054
1352,-11.741240968970216
1353,-12.46007218730635
1354,-12.727887432499772
1355,-12.649246393459219
1356,-11.395181410568465
1357,-10.862094746906509
1358,-11.682396050145103
1359,-13.913624827173296
1360,-13.462382716928948
1361,-13.332843652671011
1362,-10.653802384129543
1363,-11.446273811513919
1364,-15.26914315693801
1365,-12.338991758193899
1366,-12.496349667260445
1367,-12.319869313752337
1368,-12.941429401330822
1369,-11.92442501698342
1370,-12.181180680952584
1371,-13.477475358805808
1372,-14.496370992892103
1373,-10.826071020590483
1374,-11.905247311359851
1375,-9.653723746277072
1376,-14.345941411057009
1377,-12.201020823208214
1378,-13.306931196602745
1379,-11.264452014509631
1380,-12.007225852191809
1381,-11.952290052978778
1382,-11.392261178795511
1383,-9.544409416248392
1384,-11.263669431079252
1385,-10.170192095166184
1386,-11.499148345240615
1387,-14.2738718299183
1388,-13.887218900104592
1389,-13.048815331479352
1390,-14.700811804006241
1391,-13.972167484927494
1392,-12.912746559001402
1393,-12.563391155797833
1394,-12.02827194872638
1395,-15.3658862249399
1396,-12.503674904565461
1397,-11.591508292385582
1398,-11.371286165901827
1399,-11.689960523070434
1400,-13.014315869990066
1401,-12.458126707158968
1402,-9.81623151488197
1403,-10.672843854797168
1404,-12.501603525806448
1405,-11.29958585894759
1406,-11.150585788996153
1407,-15.420124368821591
1408,-10.224569618545647
1409,-11.775906022034931
1410,-11.294097630249464
1411,-11.697423497845769
1412,-13.002865994752284
1413,-15.04251177591061
1414,-13.516364722223049
1415,-11.501671929172124
1416,-13.70258779961613
1417,-14.15323158037225
1418,-13.383877475993911
1419,-11.439328497893845
1420,-9.813834713371172
1421,-12.87528178935797
1422,-14.13325704821714
1423,-12.259187472790002
1424,-14.50982073860422
1425,-13.334297437443812
1426,-11.674069077721633
1427,-13.598702352180958
1428,-11.629025568928895
1429,-15.576038802547586
1430,-14.048188702882356
1431,-11.102431651665157
1432,-11.637533738963894
1433,-13.829532114395878
1434,-11.399589318140555
1435,-15.131956134727325
1436,-13.411158425616199
1437,-12.015403246303714
1438,-14.11755757209719
1439,-9.96200506221264
1440,-12.730728662288605
1441,-12.439225543591233
1442,-13.566882119701303
1443,-12.70197626155176
1444,-12.363555460377237
1445,-12.200862416779657
1446,-13.792047597327644
1447,-12.690986357942615
1448,-13.27279288501982
1449,-11.23581914130052
1450,-14.725048816325323
1451,-13.377310056041738
1452,-12.920665425938656
1453,-13.140017609819235
1454,-13.93562283140996
1455,-10.897605787090216
1456,-13.568072285370974
1457,-11.056198823538612
1458,-12.193979182329592
1459,-12.597865348675542
1460,-11.939939315385711
1461,-8.950265450316497
1462,-11.131296835355991
1463,-10.662618010183516
1464,-12.069835136856852
1465,-11.202328526489676
1466,-11.27185484839856
1467,-9.958713643318717
1468,-10.936792797206124
1469,-12.838578104445173
1470,-13.961430616881014
1471,-11.28318749388677
1472,-12.16469025412502
1473,-12.483054348391388
1474,-13.222883019316333
1475,-14.079692225299214
1476,-12.475498125775072
1477,-11.708840777391996
1478,-12.868514637660494
1479,-10.668956240367816
1480,-12.408643991032571
1481,-14.607553998250292
1482,-12.111878665297588
1483,-11.922251755826077
1484,-10.946694085846598
1485,-12.113240161899824
1486,-10.023244219792657
1487,-12.46562903004845
1488,-14.048628186555073
1489,-11.173793587931502
1490,-13.330030371437749
1491,-12.17691600409668
1492,-12.71398880793451
1493,-16.479970701042173
1494,-12.360765943088019
1495,-13.42593643990506
1496,-13.243068564631072
1497,-11.650896973079488
1498,-12.511581861589136
1499,-10.489576291550582
1500,-11.704083411029758
1501,-13.118638106970748
1502,-10.855781378911455
1503,-12.366770421613062
1504,-13.97075303447032
1505,-12.189692428893672
1506,-13.321386722357918
1507,-13.11278178755305
1508,-9.685236785598386
1509,-12.80308091099051
1510,-13.000484069329593
1511,-12.480899619551229
1512,-12.906618493502414
1513,-11.766416938417493
1514,-13.770822461128189
1515,-12.917375140997912
1516,-14.402282966191285
1517,-11.623844376446986
1518,-13.727888863811131
1519,-12.395347842799804
1520,-11.734366540003418
1521,-12.082256527295513
1522,-12.786381117282478
1523,-11.542489641650416
1524,-14.042792888156365
1525,-12.641092359947235
1526,-13.182970972553916
1527,-11.745628575876047
1528,-14.248587430431808
1529,-11.811172109986549
1530,-16.228802285266568
1531,-12.02288913750325
1532,-12.064135813400688
1533,-12.353275331978695
1534,-15.515862094439814
1535,-11.598034984179131
1536,-12.668121582993248
1537,-10.310356220751494
1538,-10.795750166935733
1539,-13.879855099071378
1540,-11.17547864593001
1541,-14.628329730882866
1542,-12.409979262469694
1543,-12.283706887847638
1544,-12.600427643277612
1545,-11.99322849621743
1546,-12.226024673209508
1547,-13.820558923534879
1548,-11.414578709488485
1549,-11.968690231255604
1550,-12.822995483454704
1551,-12.528865659612457
1552,-13.651711477122273
1553,-12.07789494129958
1554,-14.530800631211832
1555,-10.014880154535426
1556,-10.578256749698001
1557,-12.312245451608666
1558,-11.694493663492018
1559,-11.357108327562328
1560,-13.581201955484095
1561,-9.683891738901174
1562,-10.393910661800794
1563,-10.295792146436309
1564,-12.96057398549615
1565,-13.874404373950592
1566,-13.62167835676664
1567,-14.66183496312129
1568,-11.100521666277894
1569,-14.404252802253048
1570,-11.331548887571204
1571,-12.900898012625076
1572,-12.523996866457555
1573,-9.717630193354823
1574,-12.676205607944173
1575,-12.966987614026932
1576,-14.588699221305678
1577,-12.74832336628772
1578,-12.760679714383224
1579,-13.19506941152968
1580,-14.46419179136051
1581,-13.71035707131244
1582,-15.547419154402542
1583,-13.099906453951798
1584,-13.207490180807058
1585,-11.043119419938327
1586,-13.65546690320743
1587,-11.375461267848511
1588,-13.104181374086469
1589,-12.416659793653531
1590,-11.903805381837937
1591,-12.161225552245964
1592,-10.864873551275567
1593,-12.059883005792129
1594,-12.716639930561195
1595,-12.770555988301874
1596,-12.181487603551172
1597,-13.60098936460416
1598,-12.650648233378005
1599,-14.43547364297911
1600,-12.823598342932145
1601,-10.30711348767284
1602,-14.59135641806631
1603,-12.319131029347876
1604,-14.319112089693512
1605,-15.192115130722495
1606,-12.70548705517042
1607,-12.708489688171598
1608,-12.407723064361607
1609,-11.949981772046485
1610,-14.406419994673099
1611,-13.609216635122918
1612,-11.725509745022599
1613,-12.464126494588955
1614,-11.21883425563508
1615,-14.792329648192176
1616,-11.077532515698287
1617,-13.612170444326674
1618,-12.435650832923866
1619,-13.569559336192468
1620,-13.089595137603407
1621,-12.066979238389845
1622,-15.316341073048765
1623,-12.020805369057284
1624,-11.574813450406634
1625,-12.84637244837131
1626,-12.124703976141054
1627,-12.519626268199373
1628,-13.565848022861529
1629,-11.165536322647847
1630,-15.48052119317387
1631,-12.887905500515476
1632,-12.57475731857504
1633,-12.9881445653157
1634,-13.124733124347292
1635,-12.175536107759338
1636,-11.775185002716642
1637,-12.44799244215579
1638,-11.163534111407746
1639,-12.791154486414035
1640,-12.958336119502237
1641,-12.765378831418884
1642,-10.807441348466167
1643,-14.227037357962207
1644,-11.608529984627065
1645,-13.04223138339259
1646,-13.334554167640906
1647,-14.212913704985782
1648,-14.965757579793253
1649,-13.564331025331951
1650,-12.617338598000194
1651,-9.42175540302886
1652,-10.931471784937271
1653,-12.64834702654436
1654,-11.886244311560272
1655,-12.014500461123873
1656,-12.53705856215712
1657,-13.677893281780374
1658,-13.77119545381087
1659,-12.830484409334769
1660,-14.42540753269052
1661,-12.31908717394599
1662,-14.087495028396344
1663,-13.436228881856964
1664,-13.406107712577557
